Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  19 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 2)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
74 deg 58.0 min North _ 139 deg 32.0 min West      2013-06-19/2057 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12110105                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.314    2.2481    27.597    22.161
     0.730     0.738    -1.347    2.2646    27.849    22.366
     0.750     0.758    -1.379    2.2811    28.101    22.571
     0.780     0.788    -1.401    2.2886    28.223    22.670
     0.820     0.829    -1.412    2.2976    28.355    22.777
     0.880     0.889    -1.422    2.3036    28.446    22.851
     0.940     0.950    -1.433    2.3126    28.578    22.958
     1.000     1.010    -1.433    2.3201    28.680    23.040
     1.080     1.091    -1.444    2.3261    28.771    23.115
     1.150     1.162    -1.444    2.3306    28.832    23.164
     1.230     1.243    -1.444    2.3335    28.872    23.196
     1.320     1.334    -1.444    2.3380    28.932    23.245
     1.410     1.425    -1.444    2.3410    28.973    23.278
     1.500     1.516    -1.444    2.3425    28.993    23.295
     1.600     1.617    -1.444    2.3440    29.014    23.311
     1.690     1.708    -1.444    2.3440    29.014    23.311
     1.790     1.809    -1.444    2.3455    29.034    23.328
     1.890     1.910    -1.444    2.3455    29.034    23.328
     1.990     2.011    -1.444    2.3470    29.054    23.344
     2.090     2.112    -1.444    2.3455    29.034    23.328
     2.200     2.223    -1.444    2.3470    29.054    23.344
     2.300     2.324    -1.455    2.3470    29.065    23.353
     2.410     2.435    -1.455    2.3470    29.065    23.353
     2.510     2.536    -1.466    2.3455    29.055    23.345
     2.620     2.647    -1.466    2.3470    29.075    23.361
     2.730     2.759    -1.466    2.3470    29.075    23.361
     2.830     2.860    -1.466    2.3470    29.075    23.361
     2.940     2.971    -1.477    2.3455    29.065    23.354
