Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  19 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 1)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
75 deg 19.6 min North _ 139 deg 39.1 min West      2013-06-19/2039 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12068101                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.445    2.2736    28.062    22.540
     0.730     0.738    -1.456    2.2736    28.073    22.548
     0.750     0.758    -1.456    2.2750    28.092    22.564
     0.780     0.788    -1.456    2.2765    28.112    22.580
     0.820     0.829    -1.466    2.2810    28.182    22.637
     0.880     0.889    -1.466    2.2959    28.384    22.801
     0.940     0.950    -1.466    2.3063    28.524    22.915
     1.000     1.010    -1.477    2.3152    28.656    23.021
     1.080     1.091    -1.477    2.3196    28.715    23.070
     1.150     1.162    -1.488    2.3256    28.807    23.144
     1.230     1.243    -1.477    2.3286    28.837    23.168
     1.320     1.334    -1.488    2.3315    28.887    23.209
     1.410     1.425    -1.488    2.3360    28.948    23.259
     1.500     1.516    -1.488    2.3360    28.948    23.259
     1.600     1.617    -1.499    2.3405    29.020    23.317
     1.690     1.708    -1.499    2.3419    29.039    23.332
     1.790     1.809    -1.510    2.3434    29.070    23.358
     1.890     1.910    -1.510    2.3434    29.070    23.358
     1.990     2.011    -1.510    2.3434    29.070    23.358
     2.090     2.112    -1.510    2.3449    29.090    23.374
     2.200     2.223    -1.510    2.3464    29.110    23.391
     2.300     2.324    -1.510    2.3464    29.110    23.390
     2.410     2.435    -1.510    2.3479    29.131    23.407
     2.510     2.536    -1.510    2.3479    29.131    23.407
     2.620     2.647    -1.499    2.3494    29.140    23.415
     2.730     2.759    -1.488    2.3494    29.129    23.406
     2.830     2.860    -1.499    2.3509    29.160    23.431
     2.940     2.971    -1.488    2.3509    29.149    23.422
