Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  20 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 15)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
72 deg 00.0 min North _ 149 deg 57.0 min West      2013-06-20/2307 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13041221                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.100    2.2924    27.991    22.478
     0.730     0.737    -1.165    2.2969    28.112    22.577
     0.750     0.758    -1.197    2.3073    28.282    22.715
     0.780     0.788    -1.229    2.3178    28.453    22.854
     0.820     0.828    -1.240    2.3282    28.604    22.976
     0.880     0.889    -1.251    2.3357    28.715    23.066
     0.940     0.950    -1.262    2.3401    28.785    23.123
     1.000     1.010    -1.273    2.3446    28.856    23.181
     1.080     1.091    -1.273    2.3461    28.876    23.197
     1.150     1.162    -1.273    2.3476    28.897    23.214
     1.230     1.243    -1.273    2.3506    28.937    23.247
     1.320     1.334    -1.283    2.3521    28.967    23.271
     1.410     1.425    -1.283    2.3506    28.947    23.254
     1.500     1.515    -1.283    2.3536    28.987    23.287
     1.600     1.616    -1.283    2.3536    28.987    23.287
     1.690     1.707    -1.283    2.3536    28.987    23.287
     1.790     1.808    -1.283    2.3551    29.007    23.304
     1.890     1.909    -1.283    2.3536    28.987    23.287
     1.990     2.011    -1.283    2.3551    29.007    23.303
     2.090     2.112    -1.283    2.3551    29.007    23.303
     2.200     2.223    -1.283    2.3551    29.007    23.303
     2.300     2.324    -1.283    2.3551    29.007    23.303
     2.410     2.435    -1.283    2.3551    29.007    23.303
     2.510     2.536    -1.283    2.3566    29.027    23.320
     2.620     2.647    -1.283    2.3566    29.027    23.320
     2.730     2.758    -1.283    2.3566    29.027    23.319
     2.830     2.859    -1.283    2.3566    29.027    23.319
     2.940     2.970    -1.283    2.3566    29.027    23.319
