Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  20 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 10)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
75 deg 05.0 min North _ 150 deg 15.0 min West      2013-06-20/2130 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13041225                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.234    2.2298    27.278    21.902
     0.730     0.738    -1.245    2.2298    27.288    21.910
     0.750     0.758    -1.245    2.2268    27.248    21.877
     0.780     0.788    -1.256    2.2148    27.097    21.756
     0.820     0.829    -1.256    2.2073    26.997    21.674
     0.880     0.889    -1.278    2.2028    26.957    21.642
     0.940     0.950    -1.299    2.2043    26.996    21.674
     1.000     1.010    -1.310    2.2073    27.046    21.714
     1.080     1.091    -1.321    2.2118    27.116    21.771
     1.150     1.162    -1.342    2.2193    27.236    21.869
     1.230     1.243    -1.342    2.2238    27.296    21.917
     1.320     1.334    -1.353    2.2283    27.367    21.975
     1.410     1.425    -1.353    2.2313    27.407    22.007
     1.500     1.516    -1.353    2.2358    27.467    22.056
     1.600     1.617    -1.364    2.2373    27.497    22.081
     1.690     1.708    -1.364    2.2403    27.538    22.114
     1.790     1.809    -1.375    2.2433    27.588    22.155
     1.890     1.910    -1.375    2.2448    27.608    22.171
     1.990     2.011    -1.375    2.2463    27.628    22.187
     2.090     2.112    -1.386    2.2463    27.639    22.195
     2.200     2.223    -1.386    2.2463    27.639    22.195
     2.300     2.324    -1.386    2.2479    27.660    22.213
     2.410     2.435    -1.386    2.2479    27.660    22.213
     2.510     2.536    -1.386    2.2494    27.680    22.229
     2.620     2.647    -1.386    2.2494    27.680    22.229
     2.730     2.759    -1.375    2.2479    27.650    22.204
     2.830     2.860    -1.386    2.2494    27.680    22.229
     2.940     2.971    -1.375    2.2494    27.670    22.221
