Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  19 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 5)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
71 deg 59.0 min North _ 139 deg 48.0 min West      2013-06-19/2218 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12110101                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.646    2.2830    27.448    22.030
     0.730     0.737    -0.849    2.2890    27.713    22.249
     0.750     0.758    -0.988    2.2965    27.942    22.436
     0.780     0.788    -1.085    2.3129    28.251    22.688
     0.820     0.828    -1.150    2.3233    28.452    22.852
     0.880     0.889    -1.182    2.3278    28.543    22.926
     0.940     0.950    -1.214    2.3338    28.654    23.016
     1.000     1.010    -1.225    2.3353    28.685    23.041
     1.080     1.091    -1.247    2.3383    28.746    23.092
     1.150     1.162    -1.247    2.3413    28.787    23.124
     1.230     1.243    -1.257    2.3427    28.815    23.147
     1.320     1.334    -1.268    2.3442    28.846    23.173
     1.410     1.425    -1.268    2.3442    28.846    23.173
     1.500     1.515    -1.279    2.3427    28.836    23.165
     1.600     1.616    -1.279    2.3457    28.876    23.198
     1.690     1.707    -1.279    2.3457    28.876    23.198
     1.790     1.808    -1.279    2.3457    28.876    23.198
     1.890     1.909    -1.279    2.3442    28.856    23.181
     1.990     2.011    -1.279    2.3442    28.856    23.181
     2.090     2.112    -1.279    2.3457    28.876    23.197
     2.200     2.223    -1.279    2.3457    28.876    23.197
     2.300     2.324    -1.290    2.3457    28.887    23.206
     2.410     2.435    -1.279    2.3457    28.876    23.197
     2.510     2.536    -1.279    2.3457    28.876    23.197
     2.620     2.647    -1.279    2.3457    28.876    23.197
     2.730     2.758    -1.290    2.3457    28.886    23.206
     2.830     2.859    -1.290    2.3457    28.886    23.206
     2.940     2.970    -1.290    2.3457    28.886    23.206
