Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  20 June 2013
                                                                      
SIZRS 2013 Mission 1 (AXCTD drop 6)                   USCG C-130 1704
                      Arctic Ocean = Beaufort Sea                     
77 deg 03.0 min North _ 149 deg 59.0 min West      2013-06-20/2008 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12110102                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.202    2.2178    27.089    21.748
     0.730     0.738    -1.245    2.2148    27.087    21.747
     0.750     0.758    -1.267    2.2193    27.168    21.813
     0.780     0.788    -1.299    2.2282    27.316    21.933
     0.820     0.829    -1.310    2.2342    27.407    22.007
     0.880     0.889    -1.321    2.2357    27.437    22.031
     0.940     0.950    -1.332    2.2506    27.647    22.202
     1.000     1.011    -1.332    2.2640    27.827    22.348
     1.080     1.091    -1.342    2.2729    27.956    22.452
     1.150     1.162    -1.332    2.2774    28.007    22.494
     1.230     1.243    -1.342    2.2804    28.057    22.534
     1.320     1.334    -1.342    2.2834    28.097    22.567
     1.410     1.425    -1.342    2.2848    28.116    22.582
     1.500     1.516    -1.353    2.2848    28.126    22.591
     1.600     1.617    -1.353    2.2878    28.167    22.623
     1.690     1.708    -1.353    2.2893    28.187    22.640
     1.790     1.809    -1.364    2.2908    28.218    22.665
     1.890     1.910    -1.353    2.2908    28.207    22.656
     1.990     2.011    -1.364    2.2908    28.217    22.665
     2.090     2.112    -1.364    2.2893    28.197    22.648
     2.200     2.223    -1.386    2.2893    28.218    22.665
     2.300     2.324    -1.397    2.2893    28.228    22.674
     2.410     2.435    -1.397    2.2893    28.228    22.674
     2.510     2.537    -1.407    2.2908    28.258    22.698
     2.620     2.648    -1.407    2.2893    28.238    22.681
     2.730     2.759    -1.407    2.2908    28.258    22.698
     2.830     2.860    -1.418    2.2908    28.268    22.706
     2.940     2.971    -1.418    2.2893    28.248    22.690
