Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight 12 June 2019
                                                                      
SIZRS 2019 Mission 1 (AXCTD drop 5)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
76 deg 04.0 min North _ 149 deg 58.0 min West      2019-06-12/2213 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124209                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.323    2.1516    26.313    21.120
     0.730     0.738    -1.323    2.1516    26.313    21.120
     0.750     0.758    -1.312    2.1500    26.281    21.095
     0.780     0.788    -1.312    2.1500    26.281    21.095
     0.820     0.829    -1.312    2.1500    26.281    21.095
     0.880     0.889    -1.312    2.1531    26.323    21.128
     0.940     0.950    -1.323    2.1546    26.352    21.153
     1.000     1.010    -1.334    2.1637    26.484    21.259
     1.080     1.091    -1.345    2.1713    26.595    21.349
     1.150     1.162    -1.356    2.1804    26.727    21.456
     1.230     1.243    -1.366    2.1849    26.796    21.512
     1.320     1.334    -1.377    2.1925    26.908    21.603
     1.410     1.425    -1.388    2.2001    27.020    21.694
     1.500     1.516    -1.388    2.2062    27.102    21.760
     1.600     1.617    -1.399    2.2107    27.172    21.817
     1.690     1.708    -1.399    2.2168    27.254    21.884
     1.790     1.809    -1.399    2.2198    27.294    21.916
     1.890     1.910    -1.399    2.2228    27.335    21.949
     1.990     2.011    -1.399    2.2259    27.376    21.983
     2.090     2.112    -1.399    2.2274    27.396    21.999
     2.200     2.223    -1.399    2.2289    27.416    22.015
     2.300     2.324    -1.399    2.2319    27.457    22.048
     2.410     2.435    -1.399    2.2319    27.457    22.048
     2.510     2.536    -1.399    2.2334    27.477    22.064
     2.620     2.648    -1.399    2.2334    27.477    22.064
     2.730     2.759    -1.399    2.2350    27.498    22.082
     2.830     2.860    -1.410    2.2350    27.508    22.090
     2.940     2.971    -1.399    2.2350    27.498    22.082
