Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-15-1-2295                 
United States Coast Guard Arctic Domain Awareness Flight 12 June 2019
                                                                      
SIZRS 2019 Mission 1 (AXCTD drop 4)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
75 deg 01.1 min North _ 149 deg 58.8 min West      2019-06-12/2145 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 16124210                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.328    2.1741    26.618    21.368
     0.730     0.738    -1.328    2.1741    26.618    21.368
     0.750     0.758    -1.317    2.1741    26.608    21.360
     0.780     0.788    -1.317    2.1741    26.608    21.360
     0.820     0.829    -1.317    2.1741    26.608    21.359
     0.880     0.889    -1.306    2.1726    26.578    21.335
     0.940     0.950    -1.306    2.1710    26.557    21.318
     1.000     1.010    -1.306    2.1695    26.537    21.302
     1.080     1.091    -1.317    2.1710    26.566    21.326
     1.150     1.162    -1.328    2.1772    26.659    21.401
     1.230     1.243    -1.349    2.1818    26.739    21.466
     1.320     1.334    -1.360    2.1940    26.913    21.607
     1.410     1.425    -1.371    2.2002    27.006    21.682
     1.500     1.516    -1.382    2.2048    27.077    21.741
     1.600     1.617    -1.393    2.2124    27.189    21.831
     1.690     1.708    -1.393    2.2201    27.293    21.915
     1.790     1.809    -1.403    2.2278    27.406    22.007
     1.890     1.910    -1.403    2.2324    27.467    22.057
     1.990     2.011    -1.403    2.2354    27.508    22.090
     2.090     2.112    -1.403    2.2400    27.570    22.140
     2.200     2.223    -1.403    2.2431    27.611    22.173
     2.300     2.324    -1.403    2.2446    27.631    22.190
     2.410     2.435    -1.403    2.2477    27.673    22.224
     2.510     2.536    -1.403    2.2492    27.693    22.240
     2.620     2.647    -1.403    2.2508    27.715    22.257
     2.730     2.759    -1.403    2.2523    27.735    22.274
     2.830     2.860    -1.414    2.2538    27.765    22.298
     2.940     2.971    -1.403    2.2538    27.755    22.290
