Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  16 July 2013
                                                                      
SIZRS 2013 Mission 2 (AXCTD drop 1)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
75 deg 02.0 min North _ 150 deg 33.0 min West      2013-07-16/2132 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13041224                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.535    2.1560    25.689    20.607
     0.730     0.738    -0.514    2.1545    25.651    20.576
     0.750     0.758    -0.514    2.1545    25.651    20.576
     0.780     0.788    -0.524    2.1545    25.660    20.583
     0.820     0.829    -0.524    2.1530    25.640    20.568
     0.880     0.889    -0.524    2.1515    25.621    20.552
     0.940     0.950    -0.514    2.1530    25.632    20.561
     1.000     1.010    -0.503    2.1515    25.603    20.537
     1.080     1.091    -0.503    2.1515    25.603    20.537
     1.150     1.162    -0.503    2.1515    25.603    20.537
     1.230     1.243    -0.524    2.1515    25.621    20.552
     1.320     1.334    -0.546    2.1515    25.639    20.567
     1.410     1.425    -0.567    2.1515    25.657    20.582
     1.500     1.516    -0.578    2.1515    25.666    20.589
     1.600     1.617    -0.588    2.1530    25.694    20.612
     1.690     1.708    -0.599    2.1530    25.704    20.620
     1.790     1.809    -0.599    2.1530    25.703    20.620
     1.890     1.910    -0.620    2.1515    25.702    20.619
     1.990     2.011    -0.631    2.1530    25.731    20.642
     2.090     2.112    -0.642    2.1530    25.740    20.650
     2.200     2.223    -0.663    2.1530    25.758    20.665
     2.300     2.324    -0.695    2.1515    25.765    20.671
     2.410     2.435    -0.749    2.1515    25.812    20.709
     2.510     2.536    -0.802    2.1470    25.798    20.699
     2.620     2.647    -0.845    2.1440    25.795    20.697
     2.730     2.759    -0.899    2.1396    25.784    20.688
     2.830     2.860    -0.942    2.1575    26.057    20.910
     2.940     2.971    -0.963    2.1679    26.212    21.036
