Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  16 July 2013
                                                                      
SIZRS 2013 Mission 2 (AXCTD drop 3)                    USCG C-130 1713
                      Arctic Ocean = Beaufort Sea                     
73 deg 05.0 min North _ 150 deg 07.0 min West      2013-07-16/2234 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12110107                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.194    2.2308    27.255    21.883
     0.730     0.738    -1.205    2.2308    27.265    21.891
     0.750     0.758    -1.205    2.2308    27.265    21.891
     0.780     0.788    -1.216    2.2323    27.295    21.915
     0.820     0.828    -1.216    2.2337    27.314    21.930
     0.880     0.889    -1.216    2.2337    27.314    21.930
     0.940     0.950    -1.226    2.2337    27.323    21.938
     1.000     1.010    -1.226    2.2352    27.343    21.954
     1.080     1.091    -1.226    2.2352    27.343    21.954
     1.150     1.162    -1.226    2.2352    27.343    21.954
     1.230     1.243    -1.226    2.2352    27.343    21.954
     1.320     1.334    -1.237    2.2352    27.353    21.962
     1.410     1.425    -1.237    2.2367    27.373    21.979
     1.500     1.516    -1.237    2.2367    27.373    21.978
     1.600     1.617    -1.237    2.2367    27.373    21.978
     1.690     1.708    -1.237    2.2367    27.373    21.978
     1.790     1.809    -1.237    2.2367    27.373    21.978
     1.890     1.910    -1.237    2.2367    27.373    21.978
     1.990     2.011    -1.237    2.2367    27.372    21.978
     2.090     2.112    -1.237    2.2382    27.392    21.994
     2.200     2.223    -1.237    2.2382    27.392    21.994
     2.300     2.324    -1.237    2.2382    27.392    21.994
     2.410     2.435    -1.237    2.2382    27.392    21.994
     2.510     2.536    -1.237    2.2382    27.392    21.994
     2.620     2.647    -1.237    2.2382    27.392    21.994
     2.730     2.758    -1.237    2.2382    27.392    21.994
     2.830     2.859    -1.237    2.2382    27.392    21.994
     2.940     2.971    -1.237    2.2382    27.392    21.994
