Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  26 June 2012
                                                                      
SIZRS Flight 2 (AXCTD drop 1)       Arctic Ocean       USCG C-130 1790
76 deg 01.8 min North _ 150 deg 15.0 min West      2012-06-27/0100 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046971                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.622    2.1713    25.963    20.829
     0.730     0.738    -0.622    2.1728    25.982    20.845
     0.750     0.758    -0.632    2.1803    26.089    20.932
     0.780     0.788    -0.622    2.1877    26.177    21.003
     0.820     0.829    -0.632    2.1952    26.284    21.089
     0.880     0.889    -0.632    2.2057    26.421    21.200
     0.940     0.950    -0.632    2.2131    26.518    21.278
     1.000     1.010    -0.632    2.2161    26.557    21.310
     1.080     1.091    -0.632    2.2221    26.636    21.374
     1.150     1.162    -0.632    2.2251    26.675    21.405
     1.230     1.243    -0.632    2.2265    26.693    21.420
     1.320     1.334    -0.632    2.2280    26.713    21.436
     1.410     1.425    -0.632    2.2295    26.733    21.452
     1.500     1.516    -0.632    2.2295    26.733    21.452
     1.600     1.617    -0.632    2.2310    26.752    21.468
     1.690     1.708    -0.632    2.2310    26.752    21.468
     1.790     1.809    -0.632    2.2325    26.772    21.484
     1.890     1.910    -0.622    2.2340    26.783    21.492
     1.990     2.011    -0.622    2.2355    26.802    21.508
     2.090     2.112    -0.622    2.2340    26.783    21.492
     2.200     2.223    -0.622    2.2370    26.822    21.524
     2.300     2.324    -0.622    2.2370    26.822    21.524
     2.410     2.435    -0.622    2.2370    26.822    21.524
     2.510     2.536    -0.611    2.2370    26.812    21.515
     2.620     2.648    -0.622    2.2385    26.841    21.539
     2.730     2.759    -0.611    2.2385    26.831    21.531
     2.830     2.860    -0.611    2.2370    26.812    21.515
     2.940     2.971    -0.622    2.2385    26.841    21.539
     3.050     3.082    -0.622    2.2370    26.821    21.523
