Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  26 June 2012
                                                                      
SIZRS Flight 2 (AXCTD drop 2)       Arctic Ocean       USCG C-130 1790
74 deg 59.3 min North _ 149 deg 57.8 min West      2012-06-27/0129 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046974                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.978    2.0932    25.241    20.250
     0.730     0.738    -0.989    2.0932    25.250    20.258
     0.750     0.758    -1.010    2.0917    25.248    20.256
     0.780     0.788    -1.021    2.0902    25.238    20.248
     0.820     0.829    -1.032    2.0902    25.247    20.255
     0.880     0.889    -1.042    2.0917    25.275    20.278
     0.940     0.950    -1.042    2.0917    25.275    20.278
     1.000     1.010    -1.064    2.0917    25.293    20.293
     1.080     1.091    -1.064    2.0917    25.293    20.293
     1.150     1.162    -1.075    2.0932    25.323    20.317
     1.230     1.243    -1.064    2.0947    25.333    20.325
     1.320     1.334    -1.075    2.0947    25.342    20.333
     1.410     1.425    -1.075    2.0962    25.362    20.349
     1.500     1.516    -1.064    2.0962    25.353    20.341
     1.600     1.617    -1.075    2.0977    25.382    20.365
     1.690     1.708    -1.064    2.0992    25.392    20.373
     1.790     1.809    -1.064    2.0992    25.392    20.373
     1.890     1.910    -1.064    2.0992    25.392    20.373
     1.990     2.011    -1.064    2.1006    25.411    20.388
     2.090     2.112    -1.064    2.1006    25.410    20.388
     2.200     2.223    -1.064    2.1006    25.410    20.388
     2.300     2.324    -1.064    2.1006    25.410    20.388
     2.410     2.435    -1.075    2.1006    25.420    20.395
     2.510     2.536    -1.085    2.1006    25.428    20.402
     2.620     2.647    -1.096    2.1006    25.437    20.410
     2.730     2.759    -1.096    2.1006    25.437    20.410
     2.830     2.860    -1.096    2.1006    25.437    20.410
     2.940     2.971    -1.096    2.1006    25.437    20.410
     3.050     3.082    -1.096    2.1006    25.437    20.410
