Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  26 June 2012
                                                                      
SIZRS Flight 2 (AXCTD drop 3)       Arctic Ocean       USCG C-130 1790
73 deg 56.5 min North _ 149 deg 58.0 min West      2012-06-27/0154 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 12046966                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.013    2.1214    25.642    20.575
     0.730     0.738    -1.013    2.1214    25.642    20.575
     0.750     0.758    -1.023    2.1214    25.651    20.582
     0.780     0.788    -1.023    2.1199    25.631    20.566
     0.820     0.828    -1.023    2.1199    25.631    20.566
     0.880     0.889    -1.034    2.1199    25.640    20.574
     0.940     0.950    -1.034    2.1214    25.660    20.590
     1.000     1.010    -1.045    2.1229    25.689    20.614
     1.080     1.091    -1.045    2.1229    25.689    20.614
     1.150     1.162    -1.045    2.1244    25.709    20.630
     1.230     1.243    -1.056    2.1289    25.778    20.685
     1.320     1.334    -1.056    2.1319    25.818    20.717
     1.410     1.425    -1.066    2.1334    25.846    20.741
     1.500     1.516    -1.056    2.1334    25.837    20.733
     1.600     1.617    -1.056    2.1349    25.857    20.749
     1.690     1.708    -1.066    2.1379    25.905    20.789
     1.790     1.809    -1.056    2.1379    25.897    20.782
     1.890     1.910    -1.066    2.1394    25.925    20.805
     1.990     2.011    -1.056    2.1394    25.917    20.797
     2.090     2.112    -1.066    2.1394    25.925    20.805
     2.200     2.223    -1.066    2.1409    25.945    20.821
     2.300     2.324    -1.056    2.1409    25.936    20.813
     2.410     2.435    -1.066    2.1424    25.965    20.837
     2.510     2.536    -1.056    2.1409    25.936    20.813
     2.620     2.647    -1.056    2.1424    25.956    20.829
     2.730     2.758    -1.056    2.1424    25.956    20.829
     2.830     2.860    -1.056    2.1424    25.956    20.829
     2.940     2.971    -1.056    2.1424    25.956    20.829
     3.050     3.082    -1.056    2.1424    25.956    20.829
