Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  6 October 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 4)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
74 deg 59.0 min North _ 150 deg 00.4 min West      2016-10-06/2145 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126174                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.356    2.0340    23.964    19.212
     0.730     0.738    -0.388    2.0576    24.293    19.478
     0.750     0.758    -0.409    2.0738    24.519    19.661
     0.780     0.788    -0.420    2.0856    24.680    19.791
     0.820     0.829    -0.420    2.1136    25.042    20.083
     0.880     0.889    -0.431    2.1357    25.337    20.321
     0.940     0.950    -0.431    2.1475    25.490    20.445
     1.000     1.010    -0.431    2.1652    25.720    20.630
     1.080     1.091    -0.431    2.1755    25.854    20.738
     1.150     1.162    -0.431    2.1844    25.969    20.832
     1.230     1.243    -0.441    2.1918    26.074    20.916
     1.320     1.334    -0.441    2.1977    26.151    20.978
     1.410     1.425    -0.441    2.2021    26.208    21.024
     1.500     1.516    -0.441    2.2080    26.285    21.086
     1.600     1.617    -0.441    2.2109    26.322    21.117
     1.690     1.708    -0.441    2.2124    26.342    21.132
     1.790     1.809    -0.441    2.2124    26.342    21.132
     1.890     1.910    -0.441    2.2139    26.361    21.148
     1.990     2.011    -0.441    2.2153    26.379    21.163
     2.090     2.112    -0.441    2.2153    26.379    21.163
     2.200     2.223    -0.441    2.2168    26.399    21.178
     2.300     2.324    -0.441    2.2183    26.418    21.194
     2.410     2.435    -0.441    2.2183    26.418    21.194
     2.510     2.536    -0.441    2.2198    26.438    21.210
     2.620     2.647    -0.441    2.2198    26.438    21.210
     2.730     2.759    -0.441    2.2212    26.456    21.225
     2.830     2.860    -0.441    2.2212    26.456    21.225
     2.940     2.971    -0.441    2.2212    26.456    21.224
