Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  6 October 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 1)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
72 deg 00.0 min North _ 150 deg 00.0 min West      2016-10-06/2036 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126167                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     1.423    2.3388    26.351    21.078
     0.730     0.737     1.413    2.3373    26.341    21.071
     0.750     0.758     1.413    2.3373    26.341    21.071
     0.780     0.788     1.413    2.3373    26.341    21.071
     0.820     0.828     1.403    2.3373    26.349    21.078
     0.880     0.889     1.403    2.3373    26.349    21.078
     0.940     0.950     1.403    2.3373    26.349    21.078
     1.000     1.010     1.403    2.3373    26.349    21.078
     1.080     1.091     1.403    2.3388    26.367    21.092
     1.150     1.162     1.403    2.3418    26.404    21.122
     1.230     1.243     1.403    2.3432    26.422    21.136
     1.320     1.334     1.403    2.3477    26.477    21.180
     1.410     1.425     1.403    2.3507    26.514    21.210
     1.500     1.515     1.403    2.3552    26.570    21.255
     1.600     1.616     1.403    2.3582    26.607    21.284
     1.690     1.707     1.403    2.3626    26.661    21.328
     1.790     1.808     1.403    2.3641    26.680    21.343
     1.890     1.909     1.403    2.3671    26.717    21.372
     1.990     2.011     1.403    2.3686    26.735    21.387
     2.090     2.112     1.403    2.3716    26.772    21.417
     2.200     2.223     1.403    2.3716    26.772    21.417
     2.300     2.324     1.403    2.3716    26.772    21.417
     2.410     2.435     1.403    2.3731    26.791    21.432
     2.510     2.536     1.403    2.3731    26.791    21.432
     2.620     2.647     1.403    2.3745    26.808    21.446
     2.730     2.758     1.403    2.3745    26.808    21.445
     2.830     2.859     1.403    2.3745    26.808    21.445
     2.940     2.970     1.403    2.3745    26.808    21.445
     3.050     3.082     1.403    2.3760    26.826    21.460
