Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  6 October 2016
                                                                      
SIZRS 2016 Mission 5 (AXCTD drop 3)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
74 deg 00.4 min North _ 150 deg 00.0 min West      2016-10-06/2122 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126175                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.126    2.1391    25.128    20.147
     0.730     0.738    -0.147    2.1376    25.126    20.146
     0.750     0.758    -0.168    2.1420    25.200    20.206
     0.780     0.788    -0.189    2.1449    25.255    20.250
     0.820     0.828    -0.200    2.1508    25.340    20.319
     0.880     0.889    -0.210    2.1625    25.499    20.448
     0.940     0.950    -0.210    2.1699    25.594    20.525
     1.000     1.010    -0.210    2.1816    25.745    20.646
     1.080     1.091    -0.210    2.1889    25.839    20.722
     1.150     1.162    -0.210    2.1977    25.953    20.814
     1.230     1.243    -0.210    2.2021    26.009    20.859
     1.320     1.334    -0.221    2.2065    26.076    20.913
     1.410     1.425    -0.221    2.2124    26.152    20.975
     1.500     1.516    -0.221    2.2139    26.171    20.990
     1.600     1.617    -0.221    2.2183    26.228    21.036
     1.690     1.708    -0.221    2.2212    26.265    21.066
     1.790     1.809    -0.221    2.2227    26.285    21.082
     1.890     1.910    -0.221    2.2241    26.303    21.096
     1.990     2.011    -0.221    2.2256    26.322    21.112
     2.090     2.112    -0.221    2.2271    26.341    21.128
     2.200     2.223    -0.221    2.2271    26.341    21.128
     2.300     2.324    -0.221    2.2285    26.359    21.142
     2.410     2.435    -0.210    2.2300    26.369    21.150
     2.510     2.536    -0.221    2.2300    26.379    21.158
     2.620     2.647    -0.221    2.2315    26.398    21.173
     2.730     2.758    -0.210    2.2315    26.389    21.165
     2.830     2.860    -0.221    2.2315    26.398    21.173
     2.940     2.971    -0.210    2.2315    26.388    21.165
