Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 July 2014
                                                                      
SIZRS 2014 Mission 2 (AXCTD drop 10)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
74 deg 57.1 min North _ 140 deg 04.5 min West      2014-07-24/1951 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072495                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.221    2.1316    25.957    20.831
     0.730     0.738    -1.221    2.1316    25.957    20.831
     0.750     0.758    -1.221    2.1316    25.957    20.831
     0.780     0.788    -1.210    2.1316    25.947    20.823
     0.820     0.829    -1.210    2.1301    25.927    20.807
     0.880     0.889    -1.210    2.1301    25.927    20.807
     0.940     0.950    -1.221    2.1301    25.937    20.815
     1.000     1.010    -1.242    2.1286    25.935    20.814
     1.080     1.091    -1.253    2.1361    26.044    20.902
     1.150     1.162    -1.253    2.1406    26.104    20.951
     1.230     1.243    -1.264    2.1525    26.272    21.087
     1.320     1.334    -1.275    2.1659    26.461    21.240
     1.410     1.425    -1.285    2.1748    26.588    21.343
     1.500     1.516    -1.285    2.1882    26.767    21.489
     1.600     1.617    -1.285    2.1957    26.868    21.570
     1.690     1.708    -1.296    2.2001    26.936    21.626
     1.790     1.809    -1.296    2.2031    26.977    21.658
     1.890     1.910    -1.296    2.2061    27.017    21.691
     1.990     2.011    -1.296    2.2076    27.037    21.707
     2.090     2.112    -1.296    2.2105    27.075    21.738
     2.200     2.223    -1.296    2.2120    27.095    21.754
     2.300     2.324    -1.296    2.2120    27.095    21.754
     2.410     2.435    -1.296    2.2120    27.095    21.754
     2.510     2.536    -1.307    2.2135    27.125    21.779
     2.620     2.647    -1.296    2.2135    27.115    21.771
     2.730     2.759    -1.307    2.2150    27.145    21.795
     2.830     2.860    -1.296    2.2150    27.135    21.787
     2.940     2.971    -1.307    2.2150    27.145    21.795
