Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  23 July 2014
                                                                      
SIZRS 2014 Mission 2 (AXCTD drop 4)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
73 deg 59.6 min North _ 150 deg 00.9 min West      2014-07-23/1924 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072479                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.154    2.1437    26.059    20.914
     0.730     0.738    -1.154    2.1437    26.059    20.914
     0.750     0.758    -1.143    2.1437    26.050    20.906
     0.780     0.788    -1.143    2.1437    26.050    20.906
     0.820     0.828    -1.154    2.1422    26.039    20.898
     0.880     0.889    -1.164    2.1407    26.028    20.889
     0.940     0.950    -1.175    2.1392    26.018    20.880
     1.000     1.010    -1.186    2.1333    25.949    20.825
     1.080     1.091    -1.197    2.1363    25.998    20.865
     1.150     1.162    -1.197    2.1407    26.057    20.912
     1.230     1.243    -1.197    2.1497    26.176    21.009
     1.320     1.334    -1.208    2.1556    26.264    21.080
     1.410     1.425    -1.208    2.1646    26.384    21.177
     1.500     1.516    -1.208    2.1780    26.563    21.322
     1.600     1.617    -1.208    2.1869    26.681    21.418
     1.690     1.708    -1.208    2.1958    26.800    21.514
     1.790     1.809    -1.218    2.2018    26.889    21.586
     1.890     1.910    -1.218    2.2077    26.968    21.650
     1.990     2.011    -1.208    2.2107    26.999    21.675
     2.090     2.112    -1.218    2.2137    27.048    21.715
     2.200     2.223    -1.218    2.2137    27.048    21.715
     2.300     2.324    -1.229    2.2167    27.098    21.755
     2.410     2.435    -1.240    2.2182    27.127    21.780
     2.510     2.536    -1.240    2.2197    27.148    21.796
     2.620     2.647    -1.251    2.2212    27.178    21.820
     2.730     2.758    -1.251    2.2226    27.196    21.836
     2.830     2.860    -1.251    2.2226    27.196    21.836
     2.940     2.971    -1.251    2.2226    27.196    21.835
