Seasonal Ice Zone Reconnaissance Survey (SIZRS)                      
Office of Naval Research (ONR) Grant N00014-12-1-0236                
US National Oceanic and Atmospheric Administration Flight 31 May 2018
                                                                     
SIZRS 2018 Mission 1 (AXCTD drop 2)             NOAA Twin Otter N56RF
                     Arctic Ocean = Beaufort Sea                     
75 deg 01.6 min North _ 150 deg 06.2 min West     2018-06-01/0022 UTC
                                                                     
  Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
            ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126157                 
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.272    2.0717    25.204    20.222
     0.730     0.738    -1.261    2.0717    25.195    20.215
     0.750     0.758    -1.250    2.0702    25.166    20.191
     0.780     0.788    -1.261    2.0673    25.137    20.167
     0.820     0.829    -1.261    2.0731    25.214    20.230
     0.880     0.889    -1.272    2.0966    25.535    20.490
     0.940     0.950    -1.304    2.1053    25.678    20.606
     1.000     1.010    -1.326    2.1346    26.088    20.938
     1.080     1.091    -1.336    2.1390    26.155    20.993
     1.150     1.162    -1.336    2.1419    26.194    21.024
     1.230     1.243    -1.347    2.1609    26.458    21.238
     1.320     1.334    -1.347    2.1726    26.614    21.365
     1.410     1.425    -1.347    2.1872    26.810    21.523
     1.500     1.516    -1.358    2.1945    26.917    21.611
     1.600     1.617    -1.358    2.2004    26.997    21.675
     1.690     1.708    -1.358    2.2048    27.055    21.723
     1.790     1.809    -1.358    2.2106    27.133    21.786
     1.890     1.910    -1.358    2.2136    27.173    21.818
     1.990     2.011    -1.358    2.2179    27.231    21.865
     2.090     2.112    -1.358    2.2194    27.251    21.881
     2.200     2.223    -1.358    2.2223    27.290    21.913
     2.300     2.324    -1.358    2.2238    27.310    21.929
     2.410     2.435    -1.358    2.2238    27.310    21.929
     2.510     2.536    -1.358    2.2253    27.330    21.945
     2.620     2.647    -1.358    2.2253    27.330    21.945
     2.730     2.759    -1.358    2.2267    27.349    21.960
     2.830     2.860    -1.358    2.2267    27.349    21.960
     2.940     2.971    -1.358    2.2267    27.349    21.960
