Seasonal Ice Zone Reconnaissance Survey (SIZRS)                      
Office of Naval Research (ONR) Grant N00014-12-1-0236                
US National Oceanic and Atmospheric Administration Flight 31 May 2018
                                                                     
SIZRS 2018 Mission 1 (AXCTD drop 6)             NOAA Twin Otter N56RF
                     Arctic Ocean = Beaufort Sea                     
71 deg 56.2 min North _ 151 deg 36.7 min West     2018-06-01/0215 UTC
                                                                     
  Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
            ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126163                 
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.031    2.2764    27.714    22.252
     0.730     0.737    -1.257    2.2866    28.061    22.536
     0.750     0.758    -1.386    2.2998    28.360    22.781
     0.780     0.788    -1.462    2.3027    28.472    22.872
     0.820     0.828    -1.516    2.3173    28.722    23.075
     0.880     0.889    -1.538    2.3188    28.763    23.109
     0.940     0.950    -1.560    2.3261    28.884    23.207
     1.000     1.010    -1.571    2.3349    29.014    23.313
     1.080     1.091    -1.571    2.3451    29.153    23.426
     1.150     1.162    -1.571    2.3539    29.273    23.523
     1.230     1.243    -1.582    2.3627    29.404    23.629
     1.320     1.334    -1.571    2.3729    29.532    23.733
     1.410     1.425    -1.582    2.3788    29.623    23.808
     1.500     1.515    -1.582    2.3846    29.702    23.872
     1.600     1.616    -1.582    2.3905    29.783    23.937
     1.690     1.707    -1.582    2.3949    29.843    23.986
     1.790     1.808    -1.582    2.3978    29.882    24.018
     1.890     1.909    -1.582    2.4007    29.922    24.050
     1.990     2.011    -1.592    2.4007    29.932    24.058
     2.090     2.112    -1.592    2.4037    29.973    24.092
     2.200     2.223    -1.592    2.4051    29.992    24.107
     2.300     2.324    -1.592    2.4066    30.012    24.124
     2.410     2.435    -1.603    2.4066    30.023    24.133
     2.510     2.536    -1.603    2.4080    30.042    24.148
     2.620     2.647    -1.603    2.4080    30.042    24.148
     2.730     2.758    -1.603    2.4080    30.042    24.148
     2.830     2.859    -1.603    2.4095    30.063    24.165
     2.940     2.970    -1.603    2.4095    30.063    24.165
