Seasonal Ice Zone Reconnaissance Survey (SIZRS)                      
Office of Naval Research (ONR) Grant N00014-12-1-0236                
US National Oceanic and Atmospheric Administration Flight 31 May 2018
                                                                     
SIZRS 2018 Mission 1 (AXCTD drop 1)             NOAA Twin Otter N56RF
                     Arctic Ocean = Beaufort Sea                     
75 deg 58.0 min North _ 149 deg 59.2 min West     2018-05-31/2350 UTC
                                                                     
  Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
            ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15126161                 
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -1.341    2.2282    27.355    21.965
     0.730     0.738    -1.352    2.2282    27.365    21.973
     0.750     0.758    -1.363    2.2268    27.356    21.966
     0.780     0.788    -1.363    2.2253    27.336    21.950
     0.820     0.829    -1.363    2.2238    27.316    21.933
     0.880     0.889    -1.363    2.2238    27.316    21.933
     0.940     0.950    -1.363    2.2253    27.336    21.950
     1.000     1.010    -1.363    2.2238    27.315    21.933
     1.080     1.091    -1.374    2.2253    27.346    21.958
     1.150     1.162    -1.374    2.2268    27.366    21.974
     1.230     1.243    -1.374    2.2282    27.385    21.989
     1.320     1.334    -1.374    2.2312    27.425    22.022
     1.410     1.425    -1.385    2.2341    27.474    22.062
     1.500     1.516    -1.374    2.2356    27.484    22.070
     1.600     1.617    -1.385    2.2370    27.513    22.093
     1.690     1.708    -1.385    2.2385    27.533    22.110
     1.790     1.809    -1.385    2.2385    27.533    22.110
     1.890     1.910    -1.396    2.2400    27.563    22.134
     1.990     2.011    -1.396    2.2414    27.582    22.150
     2.090     2.112    -1.396    2.2414    27.582    22.150
     2.200     2.223    -1.396    2.2414    27.582    22.150
     2.300     2.324    -1.396    2.2414    27.582    22.150
     2.410     2.435    -1.396    2.2414    27.582    22.149
     2.510     2.536    -1.396    2.2429    27.602    22.166
     2.620     2.648    -1.406    2.2429    27.611    22.173
     2.730     2.759    -1.396    2.2444    27.622    22.182
     2.830     2.860    -1.396    2.2444    27.622    22.182
     2.940     2.971    -1.396    2.2444    27.622    22.182
