Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 July 2015
                                                                      
SIZRS 2015 Mission 2 (AXCTD drop 5)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
74 deg 58.5 min North _ 140 deg 01.9 min West      2015-07-24/0022 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031565                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727     0.141    2.1146    24.598    19.714
     0.730     0.738     0.141    2.1161    24.617    19.730
     0.750     0.758     0.141    2.1146    24.598    19.714
     0.780     0.788     0.141    2.1146    24.598    19.714
     0.820     0.829     0.120    2.1131    24.596    19.713
     0.880     0.889     0.110    2.1131    24.604    19.720
     0.940     0.950     0.089    2.1161    24.659    19.765
     1.000     1.010     0.078    2.1207    24.726    19.819
     1.080     1.091     0.078    2.1252    24.783    19.865
     1.150     1.162     0.068    2.1313    24.869    19.935
     1.230     1.243     0.068    2.1390    24.967    20.014
     1.320     1.334     0.057    2.1435    25.034    20.067
     1.410     1.425     0.036    2.1527    25.168    20.176
     1.500     1.516     0.025    2.1572    25.235    20.230
     1.600     1.617    -0.007    2.1618    25.320    20.299
     1.690     1.708    -0.038    2.1664    25.405    20.368
     1.790     1.809    -0.070    2.1679    25.451    20.406
     1.890     1.910    -0.113    2.1710    25.526    20.468
     1.990     2.011    -0.134    2.1725    25.563    20.498
     2.090     2.112    -0.166    2.1740    25.609    20.536
     2.200     2.223    -0.240    2.1786    25.731    20.636
     2.300     2.324    -0.357    2.1816    25.869    20.749
     2.410     2.435    -0.496    2.1862    26.048    20.896
     2.510     2.536    -0.602    2.1892    26.178    21.003
     2.620     2.647    -0.677    2.1892    26.243    21.057
     2.730     2.759    -0.709    2.1908    26.292    21.097
     2.830     2.860    -0.720    2.1908    26.302    21.105
     2.940     2.971    -0.742    2.1908    26.321    21.121
