Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  23 July 2015
                                                                      
SIZRS 2015 Mission 2 (AXCTD drop 3)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
74 deg 01.0 min North _ 140 deg 02.2 min West      2015-07-23/2350 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031569                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.331    2.0975    24.761    19.855
     0.730     0.738    -0.331    2.0990    24.781    19.871
     0.750     0.758    -0.331    2.0990    24.781    19.871
     0.780     0.788    -0.331    2.0990    24.780    19.871
     0.820     0.828    -0.342    2.0990    24.789    19.878
     0.880     0.889    -0.342    2.0975    24.770    19.862
     0.940     0.950    -0.352    2.0975    24.778    19.869
     1.000     1.010    -0.363    2.0960    24.768    19.861
     1.080     1.091    -0.373    2.0975    24.795    19.883
     1.150     1.162    -0.373    2.0960    24.776    19.867
     1.230     1.243    -0.384    2.0975    24.804    19.890
     1.320     1.334    -0.384    2.0990    24.824    19.906
     1.410     1.425    -0.384    2.0990    24.824    19.906
     1.500     1.516    -0.384    2.1019    24.861    19.936
     1.600     1.617    -0.405    2.1048    24.916    19.981
     1.690     1.708    -0.416    2.1092    24.981    20.034
     1.790     1.809    -0.427    2.1136    25.047    20.087
     1.890     1.910    -0.437    2.1180    25.113    20.140
     1.990     2.011    -0.459    2.1224    25.188    20.201
     2.090     2.112    -0.491    2.1282    25.290    20.284
     2.200     2.223    -0.501    2.1311    25.336    20.321
     2.300     2.324    -0.533    2.1341    25.401    20.375
     2.410     2.435    -0.544    2.1414    25.505    20.459
     2.510     2.536    -0.555    2.1443    25.552    20.497
     2.620     2.647    -0.555    2.1443    25.552    20.497
     2.730     2.758    -0.555    2.1458    25.572    20.513
     2.830     2.860    -0.555    2.1487    25.610    20.543
     2.940     2.971    -0.555    2.1487    25.610    20.543
