Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  23 July 2015
                                                                      
SIZRS 2015 Mission 2 (AXCTD drop 1)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
71 deg 56.9 min North _ 140 deg 01.8 min West      2015-07-23/2241 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031568                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.371    2.1228    25.121    20.146
     0.730     0.737    -0.382    2.1228    25.130    20.153
     0.750     0.758    -0.392    2.1228    25.138    20.160
     0.780     0.788    -0.392    2.1228    25.138    20.160
     0.820     0.828    -0.392    2.1213    25.119    20.144
     0.880     0.889    -0.392    2.1198    25.099    20.129
     0.940     0.950    -0.403    2.1213    25.128    20.152
     1.000     1.010    -0.424    2.1243    25.184    20.197
     1.080     1.091    -0.435    2.1273    25.232    20.236
     1.150     1.162    -0.446    2.1302    25.278    20.274
     1.230     1.243    -0.456    2.1362    25.365    20.344
     1.320     1.334    -0.456    2.1391    25.402    20.374
     1.410     1.425    -0.467    2.1436    25.470    20.429
     1.500     1.515    -0.456    2.1465    25.498    20.452
     1.600     1.616    -0.456    2.1525    25.576    20.514
     1.690     1.707    -0.456    2.1540    25.595    20.530
     1.790     1.808    -0.456    2.1555    25.615    20.546
     1.890     1.909    -0.456    2.1555    25.615    20.546
     1.990     2.011    -0.456    2.1569    25.633    20.560
     2.090     2.112    -0.456    2.1584    25.652    20.576
     2.200     2.223    -0.456    2.1584    25.652    20.576
     2.300     2.324    -0.456    2.1584    25.652    20.576
     2.410     2.435    -0.467    2.1599    25.681    20.599
     2.510     2.536    -0.456    2.1584    25.652    20.576
     2.620     2.647    -0.467    2.1599    25.681    20.599
     2.730     2.758    -0.478    2.1584    25.671    20.591
     2.830     2.859    -0.488    2.1584    25.679    20.598
     2.940     2.970    -0.499    2.1584    25.688    20.606
