Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  24 July 2015
                                                                      
SIZRS 2015 Mission 2 (AXCTD drop 6)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
76 deg 00.0 min North _ 140 deg 00.0 min West      2015-07-24/0043 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031567                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.728    -0.916    2.1219    25.566    20.513
     0.730     0.738    -0.927    2.1219    25.576    20.520
     0.750     0.758    -0.927    2.1219    25.576    20.520
     0.780     0.788    -0.938    2.1204    25.565    20.512
     0.820     0.829    -0.948    2.1204    25.574    20.519
     0.880     0.889    -0.948    2.1204    25.574    20.519
     0.940     0.950    -0.959    2.1204    25.583    20.527
     1.000     1.010    -0.959    2.1293    25.700    20.622
     1.080     1.091    -0.970    2.1367    25.807    20.708
     1.150     1.162    -0.970    2.1470    25.943    20.818
     1.230     1.243    -0.970    2.1530    26.022    20.882
     1.320     1.334    -0.981    2.1604    26.129    20.969
     1.410     1.425    -0.981    2.1692    26.246    21.063
     1.500     1.516    -0.981    2.1722    26.285    21.095
     1.600     1.617    -0.981    2.1752    26.325    21.127
     1.690     1.708    -0.981    2.1781    26.363    21.158
     1.790     1.809    -0.981    2.1796    26.383    21.174
     1.890     1.910    -0.981    2.1796    26.383    21.174
     1.990     2.011    -0.981    2.1811    26.403    21.190
     2.090     2.112    -0.981    2.1826    26.423    21.206
     2.200     2.223    -0.981    2.1826    26.423    21.206
     2.300     2.324    -0.991    2.1840    26.450    21.228
     2.410     2.435    -0.991    2.1840    26.450    21.228
     2.510     2.536    -0.991    2.1840    26.450    21.228
     2.620     2.648    -0.991    2.1840    26.450    21.228
     2.730     2.759    -0.991    2.1840    26.450    21.228
     2.830     2.860    -0.991    2.1855    26.469    21.244
     2.940     2.971    -0.981    2.1855    26.461    21.237
