Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  17 November 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 3)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
73 deg 55.7 min North _ 149 deg 50.4 min West      2014-06-17/1517 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072476                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.380    2.2379    27.521    22.100
     0.730     0.738    -1.380    2.2379    27.521    22.100
     0.750     0.758    -1.369    2.2379    27.511    22.092
     0.780     0.788    -1.369    2.2379    27.511    22.092
     0.820     0.828    -1.380    2.2379    27.521    22.100
     0.880     0.889    -1.380    2.2364    27.500    22.083
     0.940     0.950    -1.380    2.2364    27.500    22.083
     1.000     1.010    -1.391    2.2349    27.490    22.075
     1.080     1.091    -1.391    2.2349    27.490    22.075
     1.150     1.162    -1.402    2.2349    27.500    22.084
     1.230     1.243    -1.402    2.2349    27.500    22.084
     1.320     1.334    -1.402    2.2364    27.521    22.100
     1.410     1.425    -1.402    2.2424    27.601    22.165
     1.500     1.516    -1.402    2.2484    27.682    22.231
     1.600     1.617    -1.402    2.2573    27.802    22.328
     1.690     1.708    -1.402    2.2618    27.862    22.377
     1.790     1.809    -1.402    2.2693    27.963    22.459
     1.890     1.910    -1.402    2.2723    28.004    22.492
     1.990     2.011    -1.413    2.2753    28.055    22.533
     2.090     2.112    -1.413    2.2783    28.095    22.566
     2.200     2.223    -1.413    2.2798    28.115    22.582
     2.300     2.324    -1.413    2.2813    28.135    22.599
     2.410     2.435    -1.413    2.2828    28.156    22.615
     2.510     2.536    -1.413    2.2842    28.174    22.630
     2.620     2.647    -1.413    2.2857    28.195    22.647
     2.730     2.758    -1.413    2.2857    28.195    22.647
     2.830     2.860    -1.413    2.2857    28.194    22.647
     2.940     2.971    -1.413    2.2872    28.215    22.663
