Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  17 November 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 4)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
73 deg 04.5 min North _ 149 deg 44.3 min West      2014-06-17/1541 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072475                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.490    2.3427    29.041    23.334
     0.730     0.738    -1.501    2.3532    29.195    23.459
     0.750     0.758    -1.512    2.3622    29.328    23.567
     0.780     0.788    -1.512    2.3652    29.369    23.600
     0.820     0.828    -1.512    2.3682    29.409    23.633
     0.880     0.889    -1.512    2.3682    29.409    23.633
     0.940     0.950    -1.512    2.3712    29.450    23.666
     1.000     1.010    -1.523    2.3742    29.502    23.708
     1.080     1.091    -1.512    2.3757    29.511    23.716
     1.150     1.162    -1.512    2.3787    29.552    23.749
     1.230     1.243    -1.512    2.3802    29.573    23.766
     1.320     1.334    -1.512    2.3817    29.593    23.782
     1.410     1.425    -1.523    2.3832    29.624    23.808
     1.500     1.516    -1.523    2.3847    29.645    23.824
     1.600     1.617    -1.523    2.3847    29.645    23.824
     1.690     1.708    -1.523    2.3847    29.645    23.824
     1.790     1.809    -1.523    2.3847    29.644    23.824
     1.890     1.910    -1.523    2.3863    29.666    23.842
     1.990     2.011    -1.523    2.3863    29.666    23.842
     2.090     2.112    -1.523    2.3863    29.666    23.842
     2.200     2.223    -1.523    2.3863    29.666    23.842
     2.300     2.324    -1.523    2.3878    29.686    23.858
     2.410     2.435    -1.523    2.3878    29.686    23.858
     2.510     2.536    -1.523    2.3878    29.686    23.858
     2.620     2.647    -1.523    2.3878    29.686    23.858
     2.730     2.758    -1.523    2.3878    29.686    23.858
     2.830     2.859    -1.523    2.3878    29.686    23.858
     2.940     2.971    -1.523    2.3878    29.686    23.858
