Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight  17 November 2014
                                                                      
SIZRS 2014 Mission 4 (AXCTD drop 2)                    USCG C-130 1790
                      Arctic Ocean = Beaufort Sea                     
75 deg 05.1 min North _ 149 deg 54.4 min West      2014-06-17/1426 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 13072474                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.443    2.2208    27.349    21.961
     0.730     0.738    -1.443    2.2208    27.349    21.961
     0.750     0.758    -1.443    2.2193    27.328    21.945
     0.780     0.788    -1.443    2.2193    27.328    21.945
     0.820     0.829    -1.443    2.2208    27.349    21.961
     0.880     0.889    -1.443    2.2208    27.349    21.961
     0.940     0.950    -1.443    2.2223    27.369    21.977
     1.000     1.010    -1.443    2.2223    27.369    21.977
     1.080     1.091    -1.454    2.2237    27.398    22.001
     1.150     1.162    -1.454    2.2267    27.438    22.033
     1.230     1.243    -1.454    2.2297    27.478    22.066
     1.320     1.334    -1.454    2.2312    27.499    22.083
     1.410     1.425    -1.454    2.2342    27.539    22.115
     1.500     1.516    -1.454    2.2342    27.539    22.115
     1.600     1.617    -1.454    2.2372    27.579    22.148
     1.690     1.708    -1.454    2.2402    27.620    22.181
     1.790     1.809    -1.454    2.2402    27.620    22.181
     1.890     1.910    -1.454    2.2417    27.640    22.197
     1.990     2.011    -1.454    2.2417    27.640    22.197
     2.090     2.112    -1.454    2.2432    27.660    22.213
     2.200     2.223    -1.454    2.2447    27.680    22.230
     2.300     2.324    -1.443    2.2447    27.670    22.221
     2.410     2.435    -1.454    2.2447    27.680    22.230
     2.510     2.536    -1.454    2.2462    27.700    22.246
     2.620     2.647    -1.454    2.2462    27.700    22.246
     2.730     2.759    -1.465    2.2462    27.710    22.254
     2.830     2.860    -1.454    2.2477    27.720    22.262
     2.940     2.971    -1.454    2.2462    27.700    22.246
