Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 20 October 2017
                                                                      
SIZRS 2017 Mission 5 (AXCTD drop 2)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
73 deg 00.1 min North _ 150 deg 00.2 min West      2017-10-21/0136 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031665                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -0.606    2.1463    25.623    20.554
     0.730     0.738    -0.606    2.1610    25.814    20.709
     0.750     0.758    -0.617    2.1729    25.979    20.843
     0.780     0.788    -0.617    2.1847    26.133    20.967
     0.820     0.828    -0.617    2.1935    26.248    21.060
     0.880     0.889    -0.617    2.2053    26.403    21.185
     0.940     0.950    -0.617    2.2112    26.480    21.247
     1.000     1.010    -0.628    2.2186    26.587    21.334
     1.080     1.091    -0.617    2.2231    26.636    21.373
     1.150     1.162    -0.628    2.2260    26.683    21.412
     1.230     1.243    -0.628    2.2290    26.723    21.444
     1.320     1.334    -0.628    2.2304    26.741    21.459
     1.410     1.425    -0.628    2.2319    26.761    21.474
     1.500     1.516    -0.628    2.2334    26.780    21.490
     1.600     1.617    -0.628    2.2349    26.800    21.506
     1.690     1.708    -0.628    2.2349    26.800    21.506
     1.790     1.809    -0.628    2.2363    26.818    21.521
     1.890     1.910    -0.628    2.2363    26.818    21.521
     1.990     2.011    -0.628    2.2363    26.818    21.521
     2.090     2.112    -0.628    2.2363    26.818    21.521
     2.200     2.223    -0.628    2.2363    26.818    21.521
     2.300     2.324    -0.628    2.2363    26.818    21.521
     2.410     2.435    -0.628    2.2378    26.838    21.536
     2.510     2.536    -0.628    2.2378    26.837    21.536
     2.620     2.647    -0.628    2.2378    26.837    21.536
     2.730     2.758    -0.628    2.2378    26.837    21.536
     2.830     2.859    -0.628    2.2378    26.837    21.536
     2.940     2.971    -0.628    2.2378    26.837    21.536
