Seasonal Ice Zone Reconnaissance Survey (SIZRS)                       
Office of Naval Research (ONR) Grant N00014-12-1-0236                 
United States Coast Guard Arctic Domain Awareness Flight 20 October 2017
                                                                      
SIZRS 2017 Mission 5 (AXCTD drop 1)                    USCG C-130 1709
                      Arctic Ocean = Beaufort Sea                     
73 deg 56.4 min North _ 150 deg 00.5 min West      2017-10-21/0116 UTC
                                                                      
   Airborne Expendable Conductivity-Temperature-Depth (AXCTD) Probe   
             ( http://www.tsk-jp.com/tska/pdf/AXCTD.pdf )             
                 T.S.K. AXCTD serial number 15031666                  
                                                            
     Depth     Pres      Temp      Cond    Salinity   Sigma 
      (m)     (dbar)    (degC)     (S/m)     (psu)    -theta
#
     0.720     0.727    -1.355    2.0569    25.078    20.120
     0.730     0.738    -1.344    2.0569    25.068    20.112
     0.750     0.758    -1.344    2.0569    25.068    20.112
     0.780     0.788    -1.344    2.0569    25.068    20.112
     0.820     0.828    -1.344    2.0569    25.068    20.112
     0.880     0.889    -1.355    2.0569    25.078    20.120
     0.940     0.950    -1.366    2.0555    25.068    20.112
     1.000     1.010    -1.377    2.0555    25.077    20.120
     1.080     1.091    -1.377    2.0555    25.077    20.119
     1.150     1.162    -1.377    2.0540    25.057    20.103
     1.230     1.243    -1.377    2.0525    25.037    20.087
     1.320     1.334    -1.366    2.0540    25.048    20.096
     1.410     1.425    -1.366    2.0540    25.048    20.096
     1.500     1.516    -1.377    2.0540    25.057    20.103
     1.600     1.617    -1.377    2.0540    25.057    20.103
     1.690     1.708    -1.388    2.0555    25.086    20.127
     1.790     1.809    -1.399    2.0613    25.173    20.197
     1.890     1.910    -1.409    2.0642    25.220    20.235
     1.990     2.011    -1.409    2.0686    25.279    20.283
     2.090     2.112    -1.409    2.0745    25.357    20.346
     2.200     2.223    -1.420    2.0789    25.425    20.401
     2.300     2.324    -1.409    2.0847    25.493    20.456
     2.410     2.435    -1.420    2.0906    25.581    20.528
     2.510     2.536    -1.420    2.0965    25.660    20.592
     2.620     2.647    -1.420    2.1038    25.758    20.671
     2.730     2.758    -1.420    2.1082    25.816    20.718
     2.830     2.860    -1.420    2.1111    25.855    20.750
     2.940     2.971    -1.420    2.1126    25.875    20.766
